JobAcceptedDate,jobAcceptedTime,calledMerchantTime,arrivedAtMerchantTime,mealPickedUpTime,arrivedAtCustLocationTime,foodDeliveredTime,riderInitial.lat,riderInitial.long,Merchant.Lat,Merchant.Lng,Customer.lat,Customer.lng,MerchantName,NationFoodCategory,FoodCategories
2020-10-11,13:14:01,13:15:48,13:36:31,13:44:52,14:09:38,14:10:39,13.8234555,100.568475,13.8411814,100.5338511,13.782331,100.542431,Burger King - Rest Area Prachachuen,International,อาหารจานด่วน
2020-10-03,10:46:08,10:46:53,10:52:57,10:55:44,11:14:29,11:15:10,13.8206799,100.562855,13.8205288,100.5623643,13.834492,100.578564,ร้านอาหาร,Thai,อาหารตามสั่ง
2020-10-03,12:38:44,12:39:26,12:58:47,12:59:46,13:13:29,13:14:20,13.8237032,100.555248,13.8309975,100.535989,13.853738,100.512402,Buzza,International,อาหารตามสั่ง
2020-10-09,20:08:18,20:09:00,20:18:28,20:20:56,21:00:55,21:01:15,13.8208839,100.54798,13.8246205,100.5633957,13.83663,100.504437,ร้านสาข้าวแกง ประชานิเวศน์,Thai,อาหารตามสั่ง
2020-10-02,18:11:14,18:12:49,18:23:23,18:35:16,18:45:13,18:46:37,13.8242884,100.562911,13.8218884,100.5796905,13.815912,100.583288,ตาโย่ง ลุงกัง อาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-11,10:07:58,10:08:05,10:15:49,10:26:47,11:03:31,11:04:07,13.8268288,100.56114,13.8270341,100.5645341,13.745236,100.594964,เหมยอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-12,20:22:08,20:23:59,20:34:07,20:46:53,21:38:03,21:38:50,13.8200093,100.550629,13.8281952,100.5671769,13.7428505,100.5498939,Noodle Bar and Grill,International,สปาเก็ตตี้
2020-10-12,16:18:03,16:19:08,16:27:11,16:32:49,17:13:16,17:14:10,13.8256738,100.566275,13.8263075,100.5738629,13.75685419,100.5603342,ร้านแซนวิชประตูเขียว,Thai,Quick Meal
2020-10-01,10:39:22,10:39:51,10:58:10,11:02:43,11:32:09,11:32:39,13.826451,100.56729,13.8328053,100.5394589,13.83739039,100.5813615,ร้านน้องแคนา ข้าวขาหมู,Thai,อาหารตามสั่ง
2020-10-11,08:00:40,08:01:29,08:17:11,08:30:06,09:02:45,09:02:57,13.8198501,100.562969,13.8363602,100.5495098,13.7893932,100.5853691,T and T Restaurant,Thai,อาหารตามสั่ง
2020-10-14,14:31:47,14:33:39,14:40:58,14:52:41,15:05:03,15:05:36,13.8284538,100.553146,13.8246205,100.5633957,13.795966,100.577197,ร้านสาข้าวแกง ประชานิเวศน์,Thai,อาหารตามสั่ง
2020-10-05,12:57:10,12:59:06,13:05:26,13:14:41,13:46:09,13:47:22,13.8277739,100.560729,13.8280084,100.5739745,13.74799626,100.5457873,ร้านป้าโอ๋ ลุงหมี,Thai,อาหารตามสั่ง
2020-10-03,19:05:57,19:06:26,19:11:33,19:24:26,19:36:23,19:36:45,13.8239058,100.562094,13.8251831,100.5590026,13.829614,100.572594,ร้านข้าวแกงดนยา,Thai,อาหารตามสั่ง
2020-10-14,13:25:41,13:27:20,13:43:19,13:56:09,14:55:19,14:56:07,13.8219734,100.56924,13.8421854,100.5415688,13.743618,100.554581,Je Khai Seafood,Thai,อาหารทะเล
2020-10-11,15:53:25,15:55:05,16:11:06,16:24:00,16:43:18,16:44:06,13.8274946,100.551892,13.8310562,100.5707308,13.782208,100.571087,ร้านอาหารอีสานแม่อลิส,Thai,อาหารอีสาน
2020-10-13,20:10:45,20:11:17,20:14:47,20:26:16,21:00:17,21:01:06,13.8262028,100.560018,13.8270341,100.5645341,13.743918,100.548309,ร้านพี้โย,Thai,อาหารตามสั่ง
2020-10-09,10:03:04,10:04:57,10:13:49,10:22:06,11:01:34,11:02:48,13.8209054,100.565893,13.8270341,100.5645341,13.890493,100.585805,ร้านโย,Thai,อาหารตามสั่ง
2020-10-01,12:16:08,12:18:07,12:33:02,12:34:57,12:43:39,12:43:48,13.8201762,100.556546,13.8264589,100.5649431,13.820882,100.568217,ร้านเตยหอม กะเพราไส้แตก,Thai,อาหารตามสั่ง
2020-10-06,18:27:48,18:28:44,18:42:17,18:55:58,19:04:58,19:05:19,13.826177,100.551446,13.8299181,100.5339571,13.805998,100.53296,ถนัดกินกลางซอย,Thai,อาหารตามสั่ง
2020-10-06,21:59:37,21:59:51,22:14:55,22:19:46,22:52:36,22:53:34,13.8280522,100.55803,13.8260587,100.5266371,13.789487,100.58892,Viet Cuisine Garden and Cafe Wongsawang,Vietnam,อาหารตามสั่ง
2020-10-07,08:42:00,08:42:09,09:01:06,09:14:49,09:28:31,09:30:01,13.826555,100.556796,13.8309975,100.535989,13.825354,100.566962,Buzza,International,อาหารตามสั่ง
2020-10-05,08:38:24,08:39:38,09:00:15,09:09:01,09:42:59,09:43:26,13.8204282,100.566426,13.838594,100.538436,13.746005,100.545457,T-taste,Thai,อาหารตามสั่ง
2020-10-05,10:46:25,10:48:21,10:58:07,11:12:19,11:29:50,11:30:31,13.8269184,100.547605,13.8270341,100.5645341,13.795917,100.558224,ร้านโย,Thai,อาหารตามสั่ง
2020-10-09,11:30:12,11:31:43,11:46:19,11:57:59,12:10:15,12:11:04,13.8239773,100.550184,13.8218898,100.5804156,13.830093,100.571178,หม่อง,Thai,อาหารตามสั่ง
2020-10-04,18:59:46,19:00:04,19:04:50,19:15:04,19:39:09,19:39:27,13.8256703,100.569679,13.8310562,100.5707308,13.822103,100.536214,ร้านอาหารอีสานแม่อลิส,Thai,อาหารอีสาน
2020-10-13,10:10:42,10:11:37,10:31:15,10:35:18,11:37:00,11:37:21,13.8246958,100.561462,13.8421854,100.5415688,13.750363,100.583214,Je Khai Seafood,Thai,อาหารทะเล
2020-10-05,14:20:33,14:21:56,14:33:37,14:38:36,15:15:28,15:16:40,13.8224176,100.548704,13.8270341,100.5645341,13.746977,100.556049,ร้านลูกชิ้นทอด,Thai,อาหารจานด่วน
2020-10-04,15:55:52,15:57:32,16:12:12,16:24:37,16:51:15,16:51:35,13.8287485,100.552041,13.8268653,100.5652273,13.778938,100.570875,SCB Mae Manee Food Center,Thai,อาหารตามสั่ง
2020-10-05,09:29:40,09:31:03,09:44:38,09:58:40,10:45:36,10:46:30,13.8245403,100.559293,13.8435708,100.5448913,13.753479,100.534171,Smith & Rabbit Cuisine,International,อาหารตามสั่ง
2020-10-13,21:10:13,21:12:12,21:16:42,21:19:57,21:37:25,21:38:46,13.8246619,100.56311,13.8281057,100.5639419,13.818726,100.584694,Sweet Pea,Thai,อาหารตามสั่ง
2020-10-07,13:49:26,13:49:41,13:59:29,14:14:05,14:40:02,14:40:42,13.8225906,100.558384,13.8270089,100.5650808,13.859999,100.587101,SCB East Food Court,Thai,อาหารตามสั่ง
2020-10-14,20:45:01,20:45:17,20:55:17,20:59:57,21:31:45,21:33:08,13.8252884,100.553077,13.8270341,100.5645341,13.868035,100.589243,ร้านคุณยายทอง,Thai,อาหารตามสั่ง
2020-10-01,08:34:31,08:34:53,08:47:06,08:59:46,09:30:22,09:31:48,13.8249363,100.568495,13.8218898,100.5804156,13.75393,100.564836,หม่อง,Thai,อาหารตามสั่ง
2020-10-03,09:07:03,09:08:54,09:21:13,09:22:03,09:52:33,09:53:52,13.829227,100.560211,13.8418588,100.542333,13.780319,100.574014,Eres Music & Restaurant,International,อาหารตามสั่ง
2020-10-13,16:45:59,16:47:45,17:00:35,17:03:18,17:25:32,17:25:40,13.8291758,100.557308,13.8397399,100.5520175,13.8181734,100.586886,HARUKI japanese restaurant,Japanese,อาหารตามสั่ง
2020-10-13,20:04:51,20:05:00,20:12:38,20:17:55,20:48:42,20:48:57,13.8232714,100.567281,13.8233794,100.5506289,13.899873,100.540041,ร้านครัวตามใจสั่ง,Thai,อาหารตามสั่ง
2020-10-14,08:43:09,08:45:00,08:51:08,08:55:21,09:36:28,09:36:54,13.8221696,100.564977,13.8270341,100.5645341,13.750089,100.574614,ร้านก้อยร้อยลาภ,Thai,อาหารอีสาน
2020-10-04,13:44:59,13:46:10,14:00:22,14:12:49,14:25:10,14:25:55,13.8286685,100.550632,13.8405692,100.5426787,13.805998,100.53296,Pike/Pine Open Kitchen and Bake Bar,International,อาหารตามสั่ง
2020-10-02,12:49:24,12:50:55,13:04:22,13:17:47,13:35:00,13:36:21,13.8234321,100.550658,13.8334697,100.5452996,13.8567921,100.5396167,TEVA FOOD,Thai,อาหารตามสั่ง
2020-10-06,11:55:15,11:56:35,12:06:53,12:08:06,12:29:11,12:29:58,13.8280139,100.546494,13.8270341,100.5645341,13.81902732,100.5320783,ร้านอาหาร วินเทส,Thai,อาหารตามสั่ง
2020-10-13,20:17:23,20:17:53,20:22:20,20:30:59,20:58:57,20:59:46,13.8228312,100.568397,13.8270341,100.5645341,13.784998,100.569631,เต็มอิ่ม,Thai,อาหารตามสั่ง
2020-10-03,18:43:12,18:44:56,18:59:18,19:06:15,19:41:52,19:42:20,13.8279812,100.55364,13.8270089,100.5650812,13.875017,100.516766,เสน่ห์สุรินทร์ หอมกลิ่นสุราษฎร์,Thai,อาหารตามสั่ง
2020-10-11,09:30:40,09:31:56,09:49:19,10:02:05,10:23:32,10:23:56,13.8290978,100.553017,13.8208574,100.5793538,13.862964,100.536036,ร้านส้มตำเงินล้าน,Thai,อาหารอีสาน
2020-10-08,10:08:24,10:09:20,10:18:43,10:22:59,10:50:07,10:50:23,13.8233044,100.54797,13.8341271,100.5487891,13.756589,100.540773,PaN Bake & Bistro,International,ของหวาน
2020-10-14,08:27:53,08:28:47,08:42:20,08:51:48,09:33:02,09:33:16,13.821713,100.552081,13.8270341,100.5645341,13.745959,100.549589,โซลคุง,International,อาหารตามสั่ง
2020-10-04,16:47:51,16:48:09,17:07:59,17:16:26,17:50:24,17:51:49,13.8262876,100.566489,13.8370506,100.5404021,13.780897,100.593836,Nai Sai's Khao Moo Daeng,Thai,อาหารตามสั่ง
2020-10-03,14:46:36,14:48:35,15:01:38,15:13:18,15:47:40,15:48:19,13.8249798,100.551439,13.8313101,100.559465,13.73955,100.552163,ร้าน ๑ เดี่ยวส้มตำ @รัชดา48,Thai,อาหารอีสาน
2020-10-13,21:56:01,21:57:38,22:08:45,22:18:57,22:49:45,22:51:09,13.8263675,100.548483,13.8233015,100.559162,13.755417,100.514537,อิราชัยมาเสะ,Japanese,อาหารตามสั่ง
2020-10-10,16:13:26,16:14:55,16:24:04,16:37:07,16:59:48,17:00:23,13.827522,100.55928,13.8276427,100.5638852,13.835441,100.520593,ปันกัน by perfetto coffee,Thai,อาหารตามสั่ง
2020-10-04,15:28:39,15:29:34,15:41:56,15:55:37,16:26:43,16:27:58,13.8209288,100.554281,13.8270341,100.5645341,13.839131,100.492603,ร้านอาหารจานเปล ละเบ๋อ,Thai,อาหารตามสั่ง
2020-10-13,15:25:47,15:26:36,15:33:44,15:36:02,16:13:32,16:14:15,13.8192303,100.558364,13.8270341,100.5645341,13.763192,100.568494,ร้านส้มตำ,Thai,อาหารอีสาน
2020-10-02,17:17:57,17:18:35,17:38:34,17:45:23,18:15:27,18:16:51,13.8289366,100.556239,13.8299181,100.5339571,13.782611,100.602703,ถนัดกินกลางซอย,Thai,อาหารตามสั่ง
2020-10-09,12:26:56,12:27:07,12:34:51,12:43:57,13:21:21,13:21:31,13.8281422,100.551668,13.8246205,100.5633957,13.839131,100.492603,ร้านก๋วยเตี๋ยวเรือนายโด,Thai,ร้านก๋วยเตี๋ยว
2020-10-11,08:51:56,08:53:08,08:59:48,09:11:15,09:41:55,09:42:50,13.8190441,100.560024,13.8222855,100.5764408,13.773832,100.578169,ร้านอาหารตามสั่งป้าหวี,Thai,อาหารตามสั่ง
2020-10-05,16:31:35,16:32:48,16:39:22,16:49:05,16:57:25,16:58:09,13.8275827,100.559489,13.8313101,100.559465,13.8299744,100.5459873,ร้าน ๑ เดี่ยวส้มตำ @รัชดา48,Thai,อาหารอีสาน
2020-10-11,16:04:22,16:05:43,16:24:58,16:38:17,17:08:05,17:08:57,13.8205262,100.553576,13.8212138,100.5802001,13.81176442,100.5315736,HungryMan House,International,สปาเก็ตตี้
2020-10-02,13:39:13,13:40:48,13:44:44,13:46:24,14:13:30,14:13:38,13.8237075,100.556196,13.8246205,100.5633957,13.78223,100.582401,ร้านก๋วยเตี๋ยวไก่มะระ,Thai,ร้านก๋วยเตี๋ยว
2020-10-02,14:12:46,14:14:10,14:21:31,14:30:26,15:02:41,15:03:45,13.8279083,100.567473,13.8249084,100.5692609,13.86377366,100.501069,ร้านอาหารพริ้มสบาย prim sabai,Thai,อาหารตามสั่ง
2020-10-03,13:39:39,13:40:54,13:47:20,13:50:49,14:21:56,14:22:44,13.8286363,100.555637,13.8270341,100.5645341,13.844424,100.503261,ก๋วยเตี๊ยวบ้านยาย,Thai,ร้านก๋วยเตี๋ยว
2020-10-04,13:32:18,13:34:16,13:48:18,13:51:10,14:20:38,14:20:49,13.8207495,100.56882,13.8308222,100.5433884,13.794703,100.506336,Burger King - Caltex Gas Station Prachanukul,International,อาหารจานด่วน
2020-10-12,19:17:46,19:18:12,19:21:32,19:30:51,20:15:04,20:16:00,13.822033,100.566587,13.8270341,100.5645341,13.750083,100.556067,ร้านก้อยร้อยลาภ,Thai,อาหารอีสาน
2020-10-08,18:25:38,18:26:55,18:43:25,18:46:43,19:13:38,19:14:25,13.8282664,100.566452,13.8299181,100.5339571,13.780214,100.542119,ถนัดกินกลางซอย,Thai,อาหารตามสั่ง
2020-10-01,20:24:26,20:24:38,20:40:54,20:52:09,21:17:15,21:18:39,13.8216798,100.563599,13.8363066,100.5505987,13.875017,100.516766,ห้างหุ้นส่วนจำกัด ปัญญาซีฟู๊ด,Thai,อาหารทะเล
2020-10-05,14:38:50,14:38:58,14:43:17,14:54:37,15:25:59,15:26:43,13.8202352,100.558655,13.8270341,100.5645341,13.743058,100.558015,ร้านจันทร์คง คลอง 8,Thai,อาหารตามสั่ง
2020-10-07,19:33:45,19:35:07,19:42:40,19:53:45,20:06:40,20:07:26,13.8202664,100.561105,13.826792,100.5661004,13.80442653,100.5786243,S&P at SCB Park Plaza East,International,เครื่องดื่ม
2020-10-03,18:35:08,18:35:54,18:54:10,18:58:41,19:34:38,19:36:00,13.8268475,100.568295,13.8405692,100.5426787,13.743429,100.564832,Pike/Pine Open Kitchen and Bake Bar,International,อาหารตามสั่ง
2020-10-11,09:52:42,09:54:27,09:58:26,10:07:14,10:41:03,10:41:34,13.8265138,100.556968,13.8270341,100.5645341,13.884881,100.599732,ร้านจันทร์คง คลอง 8,Thai,อาหารตามสั่ง
2020-10-14,09:10:39,09:11:59,09:24:15,09:30:57,10:02:31,10:02:49,13.8248005,100.567366,13.8345401,100.5405318,13.888032,100.600109,Soontharee Restaurant,Thai,อาหารตามสั่ง
2020-10-14,15:26:04,15:26:44,15:31:59,15:33:05,16:11:26,16:11:40,13.8222991,100.569182,13.8246205,100.5633957,13.73955,100.552163,ร้านก๋วยเตี๋ยวไก่ต้มยำแม่เล็ก,Thai,ร้านก๋วยเตี๋ยว
2020-10-12,09:15:59,09:17:26,09:21:14,09:23:44,09:42:13,09:42:48,13.820437,100.547737,13.8233794,100.5506289,13.795944,100.550215,ร้านครัวตามใจสั่ง,Thai,อาหารตามสั่ง
2020-10-12,19:14:44,19:16:35,19:22:44,19:27:59,19:49:24,19:49:52,13.8197412,100.560499,13.8231392,100.5601657,13.780744,100.543393,ซินจ่าว ก๋วยจั๊บญวน,Thai,ร้านก๋วยเตี๋ยว
2020-10-14,19:07:41,19:08:13,19:20:02,19:33:47,20:11:48,20:12:15,13.8243514,100.564062,13.8401929,100.5483621,13.783163,100.54228,โจ๊กลุง​ต๊อก​,Thai,อาหารตามสั่ง
2020-10-07,20:02:07,20:02:31,20:05:37,20:17:00,20:25:33,20:26:44,13.8267198,100.560349,13.8222756,100.5573407,13.806926,100.558748,บ้านตา-ยาย ร้านอาหารไทย,Thai,อาหารตามสั่ง
2020-10-08,11:10:19,11:12:09,11:26:48,11:31:57,12:05:03,12:06:27,13.8260376,100.563991,13.8283918,100.5527541,13.755776,100.564519,ร้านเชิญมาลองอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-10,17:29:37,17:30:45,17:37:50,17:47:01,18:13:19,18:13:39,13.8255003,100.550993,13.8270089,100.5650808,13.7601025,100.5394343,SCB East Food Court,Thai,อาหารตามสั่ง
2020-10-14,20:31:12,20:31:59,20:35:24,20:41:28,21:12:10,21:13:06,13.82125,100.556557,13.8246205,100.5633957,13.77144,100.63697,วอพเฟอร์เบลเยี่ยม กทม ร้านขายวอพเฟอร์,Thai,ของหวาน
2020-10-06,19:18:55,19:20:17,19:27:54,19:35:47,20:16:52,20:17:37,13.8232385,100.561048,13.8255867,100.5595272,13.762052,100.614377,ร้านข้าวราดแกงวิภา 32,Thai,อาหารตามสั่ง
2020-10-08,20:29:11,20:29:21,20:33:18,20:36:23,21:10:26,21:11:34,13.8290768,100.553215,13.8256273,100.559812,13.7428505,100.5498939,ร้านอาหารจานใหญ่ หลังปั้ม ปตท. ซ.วิภาวดี32,Thai,อาหารตามสั่ง
2020-10-14,09:48:40,09:48:54,09:58:22,10:06:27,10:35:48,10:36:35,13.819788,100.546672,13.8397399,100.5520175,13.875017,100.516766,HARUKI japanese restaurant,Japanese,อาหารตามสั่ง
2020-10-02,08:03:07,08:03:42,08:11:16,08:24:17,09:01:19,09:01:47,13.8222389,100.567355,13.8270341,100.5645341,13.741623,100.575339,ฟิตตรีไก่ทอดหาดใหญ่,Thai,ไก่ทอด
2020-10-13,10:26:41,10:27:46,10:35:45,10:41:52,11:34:54,11:35:50,13.8228872,100.562645,13.8246205,100.5633957,13.749031,100.529285,ร้านข้าวไข่ข้น&ปลาแซลมอล (หน้าต่าง)ๆ ร้านข้าว,Thai,อาหารตามสั่ง
2020-10-02,20:31:12,20:32:03,20:38:13,20:48:51,21:21:12,21:21:34,13.8261603,100.55445,13.8270341,100.5645341,13.741788,100.544457,ร้านอาหาร วินเทส,Thai,อาหารตามสั่ง
2020-10-13,20:08:18,20:08:39,20:19:59,20:26:09,20:46:59,20:48:01,13.8240201,100.558009,13.8263075,100.5738629,13.807242,100.519592,ร้านแซนวิชประตูเขียว,Thai,Quick Meal
2020-10-09,15:57:19,15:57:42,16:06:50,16:09:14,16:39:34,16:40:52,13.8193419,100.566098,13.8270341,100.5645341,13.78021474,100.5436229,ร้านคุณยายทอง,Thai,อาหารตามสั่ง
2020-10-11,21:36:35,21:38:27,21:44:40,21:45:26,22:02:25,22:02:39,13.8246029,100.549359,13.8296455,100.5620011,13.797176,100.558155,This eat it,Thai,อาหารตามสั่ง
2020-10-08,16:41:40,16:43:05,16:56:41,17:09:25,17:47:43,17:47:54,13.8210742,100.567353,13.8257034,100.5593094,13.754343,100.532812,3K SEA ZABB,Thai,อาหารทะเล
2020-10-06,20:58:16,20:59:50,21:18:25,21:18:54,22:03:46,22:04:39,13.8251983,100.564621,13.8306088,100.5435153,13.865174,100.617118,แซบนัว ครัวอิสาน สาขาประชานุกุล,Thai,อาหารอีสาน
2020-10-05,19:53:20,19:54:32,20:07:38,20:22:14,21:04:59,21:05:08,13.8230247,100.561992,13.8294607,100.5349546,13.7733551,100.5835552,Queen Steak House,International,สเต๊ก
2020-10-02,20:44:01,20:44:23,20:59:19,21:06:11,21:44:59,21:45:23,13.8209283,100.549482,13.8270341,100.5645341,13.742773,100.557414,ร้านก้อยร้อยลาภ,Thai,อาหารอีสาน
2020-10-13,11:14:21,11:15:08,11:20:10,11:28:22,11:54:31,11:55:33,13.8197803,100.561323,13.8270341,100.5645341,13.786141,100.546199,ก๋วยเตี๊ยวบ้านยาย,Thai,ร้านก๋วยเตี๋ยว
2020-10-10,21:14:50,21:16:34,21:24:39,21:24:45,21:48:00,21:48:56,13.8192267,100.561338,13.8246205,100.5633957,13.84110237,100.5129627,ก๋วยเตี๋ยวเรือวิศวะ,Thai,ร้านก๋วยเตี๋ยว
2020-10-01,18:43:21,18:43:53,18:47:30,18:53:07,19:21:57,19:23:15,13.8251035,100.566593,13.8262162,100.570517,13.880723,100.586939,ร้านไก่ลมโชยเมี่ยงปลาเผารัชดา44,Thai,อาหารอีสาน
2020-10-08,09:40:19,09:41:45,09:58:31,10:05:41,10:56:56,10:58:06,13.8205594,100.546626,13.8270341,100.5645341,13.774028,100.634117,ร้านลูกชิ้นทอด,Thai,อาหารจานด่วน
2020-10-01,11:27:01,11:28:04,11:36:38,11:46:31,12:21:01,12:21:40,13.8227912,100.568413,13.8254703,100.5592021,13.880204,100.610179,เตี๋ยวร้านต็อบ,Thai,ร้านก๋วยเตี๋ยว
2020-10-14,16:56:56,16:58:44,17:03:14,17:07:56,17:23:31,17:23:51,13.8196805,100.568455,13.8270341,100.5645341,13.788855,100.5480246,ร้านส้มตำ,Thai,อาหารอีสาน
2020-10-04,21:45:39,21:46:03,21:59:12,22:05:17,22:51:45,22:52:38,13.8204554,100.549324,13.8270341,100.5645341,13.738852,100.564152,หอม,Thai,อาหารตามสั่ง
2020-10-04,11:53:23,11:54:15,12:10:41,12:21:19,12:47:52,12:48:46,13.8292031,100.568433,13.8420914,100.5426436,13.810435,100.567543,Little Rabbit Lounge and Restaurant,Thai,อาหารตามสั่ง
2020-10-07,20:47:02,20:47:36,20:57:02,21:10:40,21:56:19,21:56:25,13.8229963,100.566864,13.8281057,100.5639419,13.751855,100.532754,Sweet Pea,Thai,อาหารตามสั่ง
2020-10-03,10:32:44,10:33:24,10:46:54,10:57:23,11:28:24,11:28:59,13.8247557,100.55317,13.8341271,100.5487891,13.757268,100.535524,PaN Bake & Bistro,International,ของหวาน
2020-10-02,15:21:19,15:21:25,15:41:23,15:44:15,15:53:39,15:55:04,13.8252364,100.54633,13.8268653,100.5652273,13.81497,100.576593,SCB Mae Manee Food Center,Thai,อาหารตามสั่ง
2020-10-03,13:43:32,13:44:57,13:52:29,14:02:45,14:22:06,14:23:30,13.8193113,100.547312,13.8299181,100.5339571,13.791506,100.548445,ถนัดกินกลางซอย,Thai,อาหารตามสั่ง
2020-10-03,16:24:58,16:26:14,16:35:23,16:43:36,17:09:53,17:10:48,13.8205505,100.559486,13.8246205,100.5633957,13.769798,100.539493,ก๋วยเตี๋ยวเรือวิศวะ,Thai,ร้านก๋วยเตี๋ยว
2020-10-01,11:59:17,11:59:40,12:08:34,12:20:33,12:53:50,12:54:50,13.8247476,100.56812,13.8260839,100.5609203,13.827725,100.621246,ร้านอาหารตามสั่ง ครัวมิตรภาพ พหลโยธิน 23,Thai,อาหารตามสั่ง
2020-10-03,10:20:47,10:21:09,10:40:37,10:55:21,11:32:06,11:32:13,13.8231147,100.553998,13.8416848,100.5334207,13.914579,100.565113,ราชาเป็ดย่าง คากิ,Thai,อาหารตามสั่ง
2020-10-06,21:57:27,21:58:02,22:06:02,22:12:05,22:46:29,22:46:42,13.8214494,100.551092,13.8264171,100.5491713,13.78411892,100.5713731,ครัวแม่ประกาย,Thai,อาหารตามสั่ง
2020-10-08,09:38:10,09:39:58,09:46:11,09:46:34,10:20:50,10:21:28,13.819637,100.552682,13.821011,100.5555603,13.848571,100.623241,พี่หนูตามใจ,Thai,อาหารตามสั่ง
2020-10-14,18:02:10,18:03:49,18:18:04,18:28:10,19:00:31,19:01:56,13.8259466,100.550556,13.8246205,100.5633957,13.8672703,100.5917266,ร้านแกงใต้เมืองตรัง,Thai,อาหารใต้
2020-10-10,21:31:32,21:33:31,21:39:39,21:45:51,22:35:05,22:36:31,13.8291625,100.561201,13.8246205,100.5633957,13.738952,100.567264,ร้านสาข้าวแกง ประชานิเวศน์,Thai,อาหารตามสั่ง
2020-10-02,16:57:48,16:58:05,17:05:34,17:18:56,17:41:12,17:42:12,13.8281498,100.546293,13.8246205,100.5633957,13.881049,100.586731,ร้านLoveshopping byคุณปูทะเล,Thai,อาหารทะเล
2020-10-12,08:08:53,08:10:22,08:13:45,08:15:08,08:28:40,08:30:08,13.8233421,100.555457,13.8295898,100.5621261,13.836595,100.574318,Hangout by aruno,Thai,อาหารตามสั่ง
2020-10-08,09:10:39,09:12:35,09:21:40,09:36:20,09:53:36,09:54:20,13.8238395,100.552199,13.8283918,100.5527541,13.788814,100.553237,ร้านเชิญมาลองอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-03,09:15:42,09:16:52,09:32:09,09:34:02,10:10:44,10:10:53,13.8190847,100.549764,13.8222855,100.5764408,13.747133,100.558011,ร้านอาหารตามสั่งป้าหวี,Thai,อาหารตามสั่ง
2020-10-11,16:53:54,16:55:00,17:04:18,17:11:27,17:20:30,17:20:41,13.8292361,100.56316,13.8270341,100.5645341,13.845513,100.564798,ร้านเกี๋ยวเตี๋ยวแม่แหวน,Thai,ร้านก๋วยเตี๋ยว
2020-10-06,16:43:58,16:44:38,16:58:29,17:08:36,17:45:54,17:47:04,13.8229393,100.553974,13.8246205,100.5633957,13.78386,100.61397,ร้านข้าวแกงลุงดำ,Thai,อาหารตามสั่ง
2020-10-13,09:07:55,09:08:13,09:17:39,09:20:05,09:39:41,09:40:21,13.8212074,100.562598,13.8264589,100.5649431,13.836163,100.587834,ร้านเตยหอม กะเพราไส้แตก,Thai,อาหารตามสั่ง
2020-10-11,08:06:00,08:06:53,08:15:00,08:16:33,08:39:08,08:39:35,13.8256861,100.563871,13.8255256,100.5593496,13.82094,100.588369,ร้านตามสั่งป้าออ,Thai,อาหารตามสั่ง
2020-10-04,12:22:45,12:22:59,12:30:29,12:35:44,13:10:18,13:11:09,13.8239509,100.555753,13.8286272,100.5708436,13.773813,100.578183,ร้านอาหารอร่อย@พหล30,Thai,อาหารตามสั่ง
2020-10-08,10:12:35,10:13:53,10:20:28,10:27:57,10:51:05,10:51:58,13.8192571,100.555186,13.8231392,100.5601657,13.880723,100.586939,ซินจ่าว ก๋วยจั๊บญวน,Thai,ร้านก๋วยเตี๋ยว
2020-10-14,10:39:56,10:41:19,10:44:33,10:49:59,11:15:25,11:16:31,13.8250169,100.564484,13.8239427,100.566485,13.812272,100.520709,ลาบเป็ดอุดร พหลโยธิน24,Thai,อาหารอีสาน
2020-10-04,16:56:56,16:58:17,17:09:15,17:21:57,18:04:36,18:05:37,13.8194778,100.561017,13.8295721,100.5621929,13.740868,100.561229,ร้านอาหาร The White House@รัชโยธิน,Thai,อาหารตามสั่ง
2020-10-03,13:09:16,13:10:09,13:22:09,13:29:23,13:42:55,13:44:03,13.8291325,100.548462,13.8411814,100.5338511,13.808212,100.521789,Burger King - Rest Area Prachachuen,International,อาหารจานด่วน
2020-10-08,09:56:27,09:57:24,10:02:52,10:15:43,10:25:47,10:27:08,13.8244661,100.560814,13.8208421,100.5558652,13.81176442,100.5315736,ครัวบ้านบ้าน,Thai,อาหารตามสั่ง
2020-10-09,12:02:36,12:03:05,12:14:31,12:26:32,13:15:28,13:16:46,13.8253341,100.560749,13.8400223,100.5456799,13.740971,100.563491,The Pizza Company ประชาชื่น,International,พิซซ่า
2020-10-14,18:16:25,18:16:46,18:28:22,18:36:29,19:27:03,19:27:15,13.8217422,100.54666,13.8416848,100.5334207,13.747897,100.556639,ราชาเป็ดย่าง คากิ,Thai,อาหารตามสั่ง
2020-10-02,10:20:47,10:21:05,10:27:02,10:27:55,11:12:24,11:13:38,13.8289835,100.555676,13.8246205,100.5633957,13.74627053,100.5622135,JIWALAK,Thai,อาหารคลีน
2020-10-11,11:41:08,11:42:37,11:53:38,12:04:36,12:54:48,12:55:06,13.8202905,100.555343,13.8270341,100.5645341,13.9049923,100.5269642,ร้านอาหารจานเปล ละเบ๋อ,Thai,อาหารตามสั่ง
